date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2023-06-18,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-06-18,Utah,State,Other,0.0,0.0,0.85714285714,1.153846153846
2023-06-18,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-06-18,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-06-18,Utah,State,Omicron,47.0,100.0,73.42857142857,98.846153846154
2023-06-18,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-06-18,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-06-18,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-06-18,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-06-19,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-06-19,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-06-19,Utah,State,Other,1.0,0.88,0.85714285714,1.092896174863
2023-06-19,Utah,State,Omicron,112.0,99.12,77.57142857142,98.907103825137
2023-06-19,Utah,State,Total,113.0,100.0,78.42857142857,100.0
2023-06-19,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-06-19,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-06-19,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-06-19,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-06-19,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-06-20,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-06-20,Utah,State,Other,1.0,0.75,0.85714285714,1.006711409396
2023-06-20,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-06-20,Utah,State,Total,133.0,100.0,85.14285714285,100.0
2023-06-20,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-06-20,Utah,State,Omicron,132.0,99.25,84.28571428571,98.993288590604
2023-06-20,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-06-20,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-06-20,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-06-20,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-06-21,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-06-21,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-06-21,Utah,State,Omicron,111.0,99.11,85.28571428571,99.334442595674
2023-06-21,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-06-21,Utah,State,Total,112.0,100.0,85.85714285714,100.0
2023-06-21,Utah,State,Other,1.0,0.89,0.57142857142,0.665557404326
2023-06-21,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-06-21,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-06-21,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-06-21,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-06-22,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-06-22,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-06-22,Utah,State,Omicron,130.0,100.0,93.14285714285,99.541984732824
2023-06-22,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-06-22,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-06-22,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-06-22,Utah,State,Total,130.0,100.0,93.57142857142,100.0
2023-06-22,Utah,State,Other,0.0,0.0,0.42857142857,0.458015267176
2023-06-22,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-06-22,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-06-23,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-06-23,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-06-23,Utah,State,Total,111.0,100.0,100.0,100.0
2023-06-23,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-06-23,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-06-23,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-06-23,Utah,State,Omicron,111.0,100.0,99.57142857142,99.571428571429
2023-06-23,Utah,State,Other,0.0,0.0,0.42857142857,0.428571428571
2023-06-23,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-06-23,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-06-24,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-06-24,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-06-24,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-06-24,Utah,State,Other,0.0,0.0,0.42857142857,0.426742532006
2023-06-24,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-06-24,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-06-24,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-06-24,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-06-24,Utah,State,Total,57.0,100.0,100.42857142857,100.0
2023-06-24,Utah,State,Omicron,57.0,100.0,100.0,99.573257467994
2023-06-25,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-06-25,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-06-25,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-06-25,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-06-25,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-06-25,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-06-25,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-06-25,Utah,State,Total,67.0,100.0,103.28571428571,100.0
2023-06-25,Utah,State,Other,1.0,1.49,0.57142857142,0.553250345781
2023-06-25,Utah,State,Omicron,66.0,98.51,102.71428571428,99.446749654219
2023-06-26,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-06-26,Utah,State,Total,183.0,100.0,113.28571428571,100.0
2023-06-26,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-06-26,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-06-26,Utah,State,Omicron,182.0,99.45,112.71428571428,99.495586380832
2023-06-26,Utah,State,Other,1.0,0.55,0.57142857142,0.504413619168
2023-06-26,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-06-26,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-06-26,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-06-26,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-06-27,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-06-27,Utah,State,Omicron,148.0,98.67,115.0,99.382716049383
2023-06-27,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-06-27,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-06-27,Utah,State,Total,150.0,100.0,115.71428571428,100.0
2023-06-27,Utah,State,Other,2.0,1.33,0.71428571428,0.617283950617
2023-06-27,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-06-27,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-06-27,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-06-27,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-06-28,Utah,State,Other,0.0,0.0,0.57142857142,0.482509047045
2023-06-28,Utah,State,Total,131.0,100.0,118.42857142857,100.0
2023-06-28,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-06-28,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-06-28,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-06-28,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-06-28,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-06-28,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-06-28,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-06-28,Utah,State,Omicron,131.0,100.0,117.85714285714,99.517490952955
2023-06-29,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-06-29,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-06-29,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-06-29,Utah,State,Total,115.0,100.0,116.28571428571,100.0
2023-06-29,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-06-29,Utah,State,Other,0.0,0.0,0.57142857142,0.4914004914
2023-06-29,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-06-29,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-06-29,Utah,State,Omicron,115.0,100.0,115.71428571428,99.5085995086
2023-06-29,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-06-30,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-06-30,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-06-30,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-06-30,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-06-30,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-06-30,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-06-30,Utah,State,Other,0.0,0.0,0.57142857142,0.506329113924
2023-06-30,Utah,State,Total,87.0,100.0,112.85714285714,100.0
2023-06-30,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-06-30,Utah,State,Omicron,87.0,100.0,112.28571428571,99.493670886076
2023-07-01,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-01,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-01,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-01,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-01,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-01,Utah,State,Omicron,55.0,98.21,112.0,99.36628643853
2023-07-01,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-01,Utah,State,Total,56.0,100.0,112.71428571428,100.0
2023-07-01,Utah,State,Other,1.0,1.79,0.71428571428,0.63371356147
2023-07-01,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-02,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-02,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-02,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-02,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-02,Utah,State,Total,56.0,100.0,111.14285714285,100.0
2023-07-02,Utah,State,Omicron,55.0,98.21,110.42857142857,99.357326478149
2023-07-02,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-02,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-02,Utah,State,Other,1.0,1.79,0.71428571428,0.642673521851
2023-07-02,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-03,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-03,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-03,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-03,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-03,Utah,State,Total,119.0,100.0,102.0,100.0
2023-07-03,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-03,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-03,Utah,State,Other,2.0,1.68,0.85714285714,0.840336134454
2023-07-03,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-03,Utah,State,Omicron,117.0,98.32,101.14285714285,99.159663865546
2023-07-04,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-04,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-04,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-04,Utah,State,Other,0.0,0.0,0.57142857142,0.625978090767
2023-07-04,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-04,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-04,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-04,Utah,State,Total,75.0,100.0,91.28571428571,100.0
2023-07-04,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-04,Utah,State,Omicron,75.0,100.0,90.71428571428,99.374021909233
2023-07-05,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-05,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-05,Utah,State,Omicron,1220.0,99.59,246.28571428571,99.480669359492
2023-07-05,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-05,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-05,Utah,State,Other,5.0,0.41,1.28571428571,0.519330640508
2023-07-05,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-05,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-05,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-05,Utah,State,Total,1225.0,100.0,247.57142857142,100.0
2023-07-06,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-06,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-06,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-06,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-06,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-06,Utah,State,Other,1.0,0.55,1.42857142857,0.555555555556
2023-07-06,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-06,Utah,State,Total,182.0,100.0,257.14285714285,100.0
2023-07-06,Utah,State,Omicron,181.0,99.45,255.71428571428,99.444444444444
2023-07-06,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-07,Utah,State,Omicron,143.0,99.31,263.71428571428,99.407646742057
2023-07-07,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-07,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-07,Utah,State,Other,1.0,0.69,1.57142857142,0.592353257943
2023-07-07,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-07,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-07,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-07,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-07,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-07,Utah,State,Total,144.0,100.0,265.28571428571,100.0
2023-07-08,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-08,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-08,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-08,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-08,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-08,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-08,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-08,Utah,State,Other,0.0,0.0,1.42857142857,0.526315789474
2023-07-08,Utah,State,Total,99.0,100.0,271.42857142857,100.0
2023-07-08,Utah,State,Omicron,99.0,100.0,270.0,99.473684210526
2023-07-09,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-09,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-09,Utah,State,Total,88.0,100.0,276.0,100.0
2023-07-09,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-09,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-09,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-09,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-09,Utah,State,Other,1.0,1.14,1.42857142857,0.517598343685
2023-07-09,Utah,State,Omicron,87.0,98.86,274.57142857142,99.482401656315
2023-07-09,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-10,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-10,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-10,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-10,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-10,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-10,Utah,State,Other,4.0,1.43,1.71428571428,0.57361376673
2023-07-10,Utah,State,Omicron,275.0,98.57,297.14285714285,99.42638623327
2023-07-10,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-10,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-10,Utah,State,Total,279.0,100.0,298.85714285714,100.0
2023-07-11,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-11,Utah,State,Other,0.0,0.0,1.71428571428,0.533570475767
2023-07-11,Utah,State,Omicron,232.0,100.0,319.57142857142,99.466429524233
2023-07-11,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-11,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-11,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-11,Utah,State,Total,232.0,100.0,321.28571428571,100.0
2023-07-11,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-11,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-11,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-12,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-12,Utah,State,Other,0.0,0.0,1.0,0.569105691057
2023-07-12,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-12,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-12,Utah,State,Total,206.0,100.0,175.71428571428,100.0
2023-07-12,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-12,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-12,Utah,State,Omicron,206.0,100.0,174.71428571428,99.430894308943
2023-07-12,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-12,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-13,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-13,Utah,State,Omicron,194.0,100.0,176.57142857142,99.51690821256
2023-07-13,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-13,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-13,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-13,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-13,Utah,State,Other,0.0,0.0,0.85714285714,0.48309178744
2023-07-13,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-13,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-13,Utah,State,Total,194.0,100.0,177.42857142857,100.0
2023-07-14,Utah,State,Omicron,172.0,98.85,180.71428571428,99.449685534591
2023-07-14,Utah,State,Total,174.0,100.0,181.71428571428,100.0
2023-07-14,Utah,State,Other,2.0,1.15,1.0,0.550314465409
2023-07-14,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-14,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-14,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-14,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-14,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-14,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-14,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-15,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-15,Utah,State,Omicron,101.0,99.02,181.0,99.372549019608
2023-07-15,Utah,State,Total,102.0,100.0,182.14285714285,100.0
2023-07-15,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-15,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-15,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-15,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-15,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-15,Utah,State,Other,1.0,0.98,1.14285714285,0.627450980392
2023-07-15,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-16,Utah,State,Omicron,122.0,99.19,186.0,99.389312977099
2023-07-16,Utah,State,Other,1.0,0.81,1.14285714285,0.610687022901
2023-07-16,Utah,State,Total,123.0,100.0,187.14285714285,100.0
2023-07-16,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-16,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-16,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-16,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-16,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-16,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-16,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-17,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-17,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-17,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-17,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-17,Utah,State,Omicron,195.0,99.49,174.57142857142,99.59250203749
2023-07-17,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-17,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-17,Utah,State,Other,1.0,0.51,0.71428571428,0.40749796251
2023-07-17,Utah,State,Total,196.0,100.0,175.28571428571,100.0
2023-07-17,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-18,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-18,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-18,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-18,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-18,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-18,Utah,State,Other,2.0,0.9,1.0,0.575184880855
2023-07-18,Utah,State,Omicron,220.0,99.1,172.85714285714,99.424815119145
2023-07-18,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-18,Utah,State,Total,222.0,100.0,173.85714285714,100.0
2023-07-18,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-19,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-19,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-19,Utah,State,Total,223.0,100.0,176.28571428571,100.0
2023-07-19,Utah,State,Omicron,223.0,100.0,175.28571428571,99.432739059968
2023-07-19,Utah,State,Other,0.0,0.0,1.0,0.567260940032
2023-07-19,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-19,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-19,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-19,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-19,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-20,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-20,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-20,Utah,State,Other,2.0,0.91,1.28571428571,0.714853057983
2023-07-20,Utah,State,Omicron,217.0,99.09,178.57142857142,99.285146942017
2023-07-20,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-20,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-20,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-20,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-20,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-20,Utah,State,Total,219.0,100.0,179.85714285714,100.0
2023-07-21,Utah,State,Other,2.0,1.23,1.28571428571,0.721153846154
2023-07-21,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-21,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-21,Utah,State,Total,163.0,100.0,178.28571428571,100.0
2023-07-21,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-21,Utah,State,Omicron,161.0,98.77,177.0,99.278846153846
2023-07-21,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-21,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-21,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-21,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-22,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-22,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-22,Utah,State,Omicron,113.0,98.26,178.71428571428,99.206978588422
2023-07-22,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-22,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-22,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-22,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-22,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-22,Utah,State,Total,115.0,100.0,180.14285714285,100.0
2023-07-22,Utah,State,Other,2.0,1.74,1.42857142857,0.793021411578
2023-07-23,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-23,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-23,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-23,Utah,State,Total,119.0,100.0,179.57142857142,100.0
2023-07-23,Utah,State,Omicron,119.0,100.0,178.28571428571,99.284009546539
2023-07-23,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-23,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-23,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-23,Utah,State,Other,0.0,0.0,1.28571428571,0.715990453461
2023-07-23,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-24,Utah,State,Other,0.0,0.0,1.14285714285,0.597014925373
2023-07-24,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-24,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-24,Utah,State,Total,279.0,100.0,191.42857142857,100.0
2023-07-24,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-24,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-24,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-24,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-24,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-24,Utah,State,Omicron,279.0,100.0,190.28571428571,99.402985074627
2023-07-25,Utah,State,Other,2.0,0.71,1.14285714285,0.571837026447
2023-07-25,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-25,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-25,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-25,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-25,Utah,State,Total,281.0,100.0,199.85714285714,100.0
2023-07-25,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-25,Utah,State,Omicron,279.0,99.29,198.71428571428,99.428162973553
2023-07-25,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-25,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-26,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-26,Utah,State,Total,262.0,100.0,205.42857142857,100.0
2023-07-26,Utah,State,Omicron,261.0,99.62,204.14285714285,99.374130737135
2023-07-26,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-26,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-26,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-26,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-26,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-26,Utah,State,Other,1.0,0.38,1.28571428571,0.625869262865
2023-07-26,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-27,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-27,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-27,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-27,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-27,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-27,Utah,State,Total,266.0,100.0,212.14285714285,100.0
2023-07-27,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-27,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-27,Utah,State,Other,5.0,1.88,1.71428571428,0.808080808081
2023-07-27,Utah,State,Omicron,261.0,98.12,210.42857142857,99.191919191919
2023-07-28,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-28,Utah,State,Beta,0.0,0.0,0.0,0.0
